156.232131958 58.278717041
156.309494019 58.51518631
154.908843994 57.73878479
153.808227539 57.508895874
153.388412476 57.738697052
155.998184204 58.381469727
154.930603027 58.101829529
154.257629395 58.082115173
155.405349731 57.987819672
155.392166138 58.364879608
154.341506958 57.374011993
155.27432251 57.722312927
155.330047607 57.358451843
156.647171021 57.86371994
156.36328125 58.641044617
155.238311768 57.304481506
154.138366699 57.546478271
155.046035767 58.282814026
156.143417358 57.772735596
156.030807495 57.659103394
154.599182129 57.596412659
155.410247803 58.276779175
153.619842529 57.594795227
155.814865112 57.787200928
154.201049805 57.313404083
154.392318726 57.866146088
154.031295776 58.531909943
154.126937866 57.743095398
154.031494141 57.444648743
155.810256958 58.299728394
154.367294312 58.232650757
155.460479736 58.993988037
154.160400391 58.880268097
156.653121948 57.968479156
154.029220581 57.715122223
154.192016602 58.459758759
153.70375061 57.704128265
156.56741333 57.935317993
155.949279785 58.980037689
155.826583862 58.399650574
154.562652588 58.201663971
155.505111694 58.079593658
154.667175293 57.520931244
156.29397583 58.05254364
154.856216431 59.129455566
154.67791748 57.718971252
153.316970825 58.281513214
154.986694336 58.0912323
154.075546265 58.892314911
156.695007324 58.299926758
154.820419312 58.582355499
155.233825684 58.644699097
155.392578125 58.727611542
153.404052734 58.796783447
154.357025146 57.947353363
155.909454346 57.423828125
156.710968018 58.065818787
154.578704834 58.303642273
154.055343628 58.102813721
154.803894043 57.554092407
155.063751221 58.328979492
155.410568237 58.387172699
153.879821777 58.579437256
153.20425415 58.516952515
156.249435425 58.015312195
155.90423584 57.405094147
155.103790283 59.01782608
155.249191284 57.472797394
154.399673462 57.3295784
154.963989258 58.428596497
156.286270142 57.534191132
153.654434204 57.517814636
153.38168335 58.245185852
154.316055298 58.701412201
156.748077393 58.398231506
155.280075073 58.546035767
154.601669312 58.954803467
154.536254883 59.032730103
154.963226318 59.204784393
154.900360107 58.116779327
153.586730957 57.979175568
155.200469971 58.901180267
155.73147583 58.520889282
154.748184204 59.06136322
154.144256592 57.935367584
155.767883301 57.614536285
154.244140625 57.946949005
153.324707031 58.398452759
154.653915405 58.419998169
154.517120361 57.453620911
155.738937378 57.62537384
153.277374268 58.594970703
153.215896606 58.007316589
154.209060669 58.957271576
153.973403931 58.734054565
154.504776001 58.517475128
153.074386597 58.20854187
155.98638916 58.923854828
153.134292603 58.503211975
155.927536011 59.021865845
155.011871338 57.661888123
156.267776489 58.652561188
153.986221313 58.611526489
155.64302063 58.781173706
154.683654785 59.056858063
154.324142456 58.508453369
155.608886719 57.838401794
153.058517456 58.313228607
153.797943115 58.943031311
154.430679321 57.506355286
153.82170105 58.307987213
154.846939087 58.856536865
156.420928955 58.490428925
154.294815063 58.96364975
155.683227539 57.855621338
154.015533447 59.020805359
153.803833008 58.677631378
155.854110718 58.307518005
154.825942993 59.152915955
153.279159546 58.004814148
153.357818604 58.569450378
155.399642944 58.786518097
156.5050354 58.626068115
154.047805786 57.465827942
153.397644043 57.899494171
156.161651611 57.558849335
156.094299316 57.91884613
154.52243042 58.779445648
154.481063843 58.064243317
155.558258057 57.736106873
155.741912842 58.146339417
155.220565796 57.731735229
153.80809021 57.561786652
153.853500366 58.417812347
154.943130493 58.736316681
153.812835693 58.782058716
155.215408325 58.297931671
154.336791992 58.717922211
153.752044678 57.908641815
154.741256714 57.858566284
154.526229858 58.919193268
155.141571045 58.382038116
154.574279785 57.286571503
155.520782471 58.822452545
154.635437012 59.084289551
155.744979858 57.543231964
153.738494873 58.261562347
154.851104736 57.993984222
153.813415527 58.821632385
155.680038452 59.070339203
153.201583862 58.205875397
156.060745239 58.363536835
153.926239014 57.869544983
156.125732422 58.612789154
154.675415039 58.801502228
155.57371521 59.095882416
154.463577271 57.780536652
155.544281006 58.616344452
156.359558105 57.914325714
153.207138062 58.337417603
154.667007446 57.846092224
156.382415771 58.696949005
154.563613892 57.848052979
154.398361206 58.620376587
156.217315674 58.659381866
154.692092896 57.252502441
154.651855469 57.877056122
154.850143433 58.392402649
154.371368408 58.115196228
